"","Zone.Code","All_People","England","Scotland","Wales","Northern_Ireland","Rep_Ireland","Other_EU","Elsewhere"
"8969","60QJ000259",53,3,49,0,0,0,0,1
"8970","60QJ000260",142,5,136,0,0,0,0,1
"8971","60QJ000261",119,4,112,0,0,1,1,1
"8972","60QJ000262",107,2,100,0,1,1,0,3
"8973","60QJ000263",95,4,88,0,0,1,1,1
"8974","60QJ000264",54,1,52,0,0,1,0,0
"8975","60QJ000265",134,6,124,0,0,0,2,2
"8976","60QJ000266",172,8,162,0,0,0,0,2
"8977","60QJ000267",152,7,143,0,0,0,2,0
"8978","60QJ000268",163,6,155,0,0,1,0,1
"8979","60QJ000269",132,7,116,0,0,0,3,6
"8980","60QJ000270",149,8,136,1,2,1,0,1
"8981","60QJ000271",81,7,72,0,0,0,0,2
"8982","60QJ000272",111,3,105,0,0,0,1,2
"8983","60QJ000273",137,3,128,1,1,1,0,3
"8984","60QJ000274",53,0,52,0,0,1,0,0
"8985","60QJ000275",113,3,108,0,0,0,1,1
"8986","60QJ000276",106,8,98,0,0,0,0,0
"8987","60QJ000277",131,2,129,0,0,0,0,0
"8988","60QJ000278",131,5,124,0,1,0,1,0
"8989","60QJ000279",155,6,147,0,0,0,1,1
"8990","60QJ000280",59,2,56,0,0,1,0,0
"8991","60QJ000281",94,2,92,0,0,0,0,0
"8992","60QJ000282",64,1,61,0,0,1,0,1
"8993","60QJ000283",90,2,88,0,0,0,0,0
"8994","60QJ000284",108,2,102,0,0,1,2,1
"8995","60QJ000285",118,1,116,0,0,1,0,0
"8996","60QJ000286",97,3,92,0,0,1,1,0
"8997","60QJ000287",257,8,237,0,0,1,0,11
"8998","60QJ000288",203,10,175,1,1,0,3,13
"8999","60QJ000289",95,3,90,0,0,0,1,1
"9000","60QJ000290",121,7,103,0,1,9,0,1
"9001","60QJ000291",86,2,78,1,2,0,2,1
"9002","60QJ000292",74,4,67,0,2,0,1,0
"9003","60QJ000293",63,5,57,0,0,0,0,1
"9004","60QJ000294",114,4,107,0,0,1,0,2
"9005","60QJ000295",64,3,60,0,0,0,0,1
"9006","60QJ000296",93,4,88,1,0,0,0,0
"9007","60QJ000297",79,0,78,0,1,0,0,0
"9008","60QJ000298",59,2,54,0,1,0,1,1
"9009","60QJ000299",51,2,47,0,0,0,0,2
"9010","60QJ000300",79,1,78,0,0,0,0,0
"9011","60QJ000301",73,2,66,1,0,0,0,4
"9012","60QJ000302",74,3,71,0,0,0,0,0
"9013","60QJ000303",112,6,105,0,0,1,0,0
"9014","60QJ000304",63,3,59,0,0,0,0,1
"9015","60QJ000305",75,0,73,0,0,0,1,1
"9016","60QJ000306",134,1,129,0,0,1,1,2
"9017","60QJ000307",147,2,136,1,0,0,0,8
"9018","60QJ000308",76,1,72,0,0,0,0,3
"9019","60QJ000309",124,9,104,0,1,1,5,4
"9020","60QJ000310",192,9,172,0,4,2,1,4
"9021","60QJ000311",93,8,79,0,1,0,0,5
"9022","60QJ000312",149,20,122,1,1,0,3,2
"9023","60QJ000313",125,13,102,1,1,1,4,3
"9024","60QJ000314",121,2,113,0,1,1,1,3
"9025","60QJ000315",139,7,128,0,1,1,1,1
"9026","60QJ000316",97,2,92,0,0,1,1,1
"9027","60QJ000317",73,4,66,0,0,0,0,3
"9028","60QJ000318",92,7,80,0,0,0,4,1
"9029","60QJ000319",68,4,64,0,0,0,0,0
"9030","60QJ000320",86,5,67,0,1,0,4,9
"9031","60QJ000321",101,1,85,1,3,0,2,9
"9032","60QJ000322",52,5,45,0,1,0,0,1
"9033","60QJ000323",103,2,95,0,1,2,0,3
"9034","60QJ000324",72,0,68,0,1,0,3,0
"9035","60QJ000325",99,2,87,1,0,0,1,8
"9036","60QJ000326",98,2,95,0,0,0,0,1
"9037","60QJ000327",71,2,69,0,0,0,0,0
"9038","60QJ000328",79,10,49,0,0,0,12,8
"9039","60QJ000329",52,1,50,0,0,0,1,0
"9040","60QJ000330",141,12,94,0,7,3,9,16
"9041","60QJ000331",147,10,122,2,2,0,3,8
"9042","60QJ000332",173,16,143,0,6,0,1,7
"9043","60QJ000333",81,4,66,1,5,0,1,4
"9044","60QJ000334",97,6,86,1,0,0,0,4
"9045","60QJ000335",123,3,110,2,0,2,1,5
"9046","60QJ000336",105,4,94,0,0,0,3,4
"9047","60QJ000337",131,10,118,0,2,0,0,1
"9048","60QJ000338",115,2,102,0,0,0,1,10
"9049","60QJ000339",181,12,158,0,1,1,0,9
"9050","60QJ000340",164,12,148,0,2,0,1,1
"9051","60QJ000341",136,10,115,0,1,1,1,8
"9052","60QJ000342",114,4,106,0,0,0,0,4
"9053","60QJ000343",75,7,61,1,0,0,3,3
"9054","60QJ000344",110,5,91,1,0,1,1,11
"9055","60QJ000345",129,5,122,0,0,0,0,2
"9056","60QJ000346",58,4,53,0,0,1,0,0
"9057","60QJ000347",89,4,82,0,0,0,0,3
"9058","60QJ000348",170,15,133,0,0,0,0,22
"9059","60QJ000349",57,2,54,0,1,0,0,0
"9060","60QJ000350",115,11,96,0,1,1,0,6
"9061","60QJ000351",63,6,47,0,1,0,0,9
"9062","60QJ000352",106,7,84,0,3,0,3,9
"9063","60QJ000353",69,3,62,0,0,0,2,2
"9064","60QJ000354",65,7,51,0,0,1,1,5
"9065","60QJ000355",62,2,57,0,1,1,1,0
"9066","60QJ000356",85,2,73,0,0,1,0,9
"9067","60QJ000357",130,10,100,0,0,1,3,16
"9068","60QJ000358",104,8,85,1,2,0,0,8
"9069","60QJ000359",116,12,100,1,0,0,2,1
"9070","60QJ000360",62,2,57,0,0,0,2,1
"9071","60QJ000361",66,3,59,0,0,1,2,1
"9072","60QJ000362",106,1,103,0,0,0,0,2
"9073","60QJ000363",109,1,107,0,0,0,0,1
"9074","60QJ000364",73,2,68,0,1,0,0,2
"9075","60QJ000365",87,2,85,0,0,0,0,0
"9076","60QJ000366",101,4,94,1,0,0,2,0
"9077","60QJ000367",95,5,84,0,1,0,0,5
"9078","60QJ000368",86,8,68,0,0,0,2,8
"9079","60QJ000369",105,2,99,0,1,0,2,1
"9080","60QJ000370",58,4,50,0,1,0,1,2
"9081","60QJ000371",61,2,56,0,0,0,1,2
"9082","60QJ000372",70,9,60,0,0,0,1,0
"9083","60QJ000373",57,3,49,1,0,0,0,4
"9084","60QJ000374",102,9,90,0,0,1,0,2
"9085","60QJ000375",107,3,99,0,1,0,1,3
"9086","60QJ000376",53,0,48,0,1,1,0,3
"9087","60QJ000377",116,4,96,0,1,0,3,12
"9088","60QJ000378",122,3,109,1,0,0,0,9
"9089","60QJ000379",110,4,105,0,0,1,0,0
"9090","60QJ000380",123,5,104,0,0,0,1,13
"9091","60QJ000381",63,2,59,0,0,0,1,1
"9092","60QJ000382",64,2,57,0,1,0,2,2
"9093","60QJ000383",120,6,110,0,0,0,1,3
"9094","60QJ000384",71,2,66,0,0,0,1,2
"9095","60QJ000385",79,2,73,0,0,1,0,3
"9096","60QJ000386",55,0,53,1,0,0,0,1
"9097","60QJ000387",62,2,59,0,1,0,0,0
"9098","60QJ000388",74,0,74,0,0,0,0,0
"9099","60QJ000389",127,1,120,0,2,0,0,4
"9100","60QJ000390",120,3,109,0,0,0,1,7
"9101","60QJ000391",73,1,70,0,0,0,1,1
"9102","60QJ000392",92,3,87,0,0,0,0,2
"9103","60QJ000393",109,4,101,0,1,0,0,3
"9104","60QJ000394",173,9,162,0,0,0,1,1
"9105","60QJ000395",158,3,146,1,1,0,0,7
"9106","60QJ000396",62,4,54,0,2,0,1,1
"9107","60QJ000397",86,4,79,0,0,0,1,2
"9108","60QJ000398",115,2,109,0,0,3,1,0
"9109","60QJ000399",105,2,100,0,2,0,1,0
"9110","60QJ000400",114,2,109,0,1,0,1,1
"9111","60QJ000401",88,1,82,0,1,0,1,3
"9112","60QJ000402",94,4,83,0,1,0,0,6
"9113","60QJ000403",74,1,62,0,0,0,5,6
"9114","60QJ000404",56,2,52,1,0,0,0,1
"9115","60QJ000405",77,5,68,0,2,0,0,2
"9116","60QJ000406",82,0,78,0,1,0,0,3
"9117","60QJ000407",82,2,73,2,0,0,0,5
"9118","60QJ000408",62,1,60,0,0,0,1,0
"9119","60QJ000409",120,4,112,0,0,2,1,1
"9120","60QJ000410",91,11,77,0,0,0,0,3
"9121","60QJ000411",118,4,113,0,0,1,0,0
"9122","60QJ000412",94,4,87,0,0,0,0,3
"9123","60QJ000413",126,8,110,0,4,1,1,2
"9124","60QJ000414",90,7,81,0,0,0,2,0
"9125","60QJ000415",123,9,101,0,0,0,0,13
"9126","60QJ000416",111,4,104,0,0,1,0,2
"9127","60QJ000417",80,3,68,0,1,0,3,5
"9128","60QJ000418",102,4,95,0,0,0,0,3
"9129","60QJ000419",161,3,157,0,0,1,0,0
"9130","60QJ000420",191,4,179,0,2,1,2,3
"9131","60QJ000421",128,5,122,0,0,0,0,1
"9132","60QJ000422",67,8,50,0,0,1,1,7
"9133","60QJ000423",72,2,66,1,1,0,0,2
"9134","60QJ000424",123,4,111,0,0,0,0,8
"9135","60QJ000425",120,5,111,0,0,0,0,4
"9136","60QJ000426",115,2,107,1,0,0,3,2
"9137","60QJ000427",137,5,131,0,0,0,0,1
"9138","60QJ000428",110,2,98,0,0,0,0,10
"9139","60QJ000429",99,3,94,0,0,0,0,2
"9140","60QJ000430",133,6,125,0,1,0,0,1
"9141","60QJ000431",112,2,96,1,0,0,1,12
"9142","60QJ000432",122,10,100,0,0,1,5,6
"9143","60QJ000433",125,0,122,0,1,0,1,1
"9144","60QJ000434",126,0,125,0,0,0,1,0
"9145","60QJ000435",89,1,85,0,0,0,1,2
"9146","60QJ000436",128,3,123,0,0,2,0,0
"9147","60QJ000437",109,7,100,0,1,0,0,1
"9148","60QJ000438",98,3,93,0,0,0,0,2
"9149","60QJ000439",96,2,93,0,0,0,0,1
"9150","60QJ000440",157,5,150,1,1,0,0,0
"9151","60QJ000441",115,6,100,0,0,1,1,7
"9152","60QJ000442",144,4,138,0,2,0,0,0
"9153","60QJ000443",123,7,114,0,0,1,1,0
"9154","60QJ000444",159,13,139,0,0,2,3,2
"9155","60QJ000445",97,4,92,0,0,0,1,0
"9156","60QJ000446",184,18,160,0,0,0,1,5
"9157","60QJ000447",121,0,117,0,0,0,2,2
"9158","60QJ000448",178,6,166,1,0,0,1,4
"9159","60QJ000449",126,3,119,0,0,3,1,0
"9160","60QJ000450",86,3,82,0,0,0,0,1
"9161","60QJ000451",88,1,83,0,0,0,2,2
"9162","60QJ000452",191,6,182,0,1,1,1,0
"9163","60QJ000453",119,6,111,0,0,0,0,2
"9164","60QJ000454",80,2,75,0,1,0,1,1
"9165","60QJ000455",105,3,100,0,1,0,0,1
"9166","60QJ000456",117,2,112,0,0,0,1,2
"9167","60QJ000457",115,4,109,0,0,1,0,1
"9168","60QJ000458",81,3,77,0,0,0,1,0
"9169","60QJ000459",154,2,149,0,0,0,1,2
"9170","60QJ000460",100,3,97,0,0,0,0,0
"9171","60QJ000461",138,3,134,0,0,0,0,1
"9172","60QJ000462",167,6,157,0,0,0,1,3
"9173","60QJ000463",90,4,84,0,0,0,0,2
"9174","60QJ000464",138,2,134,0,0,0,1,1
"9175","60QJ000465",102,6,94,0,0,0,1,1
"9176","60QJ000466",155,9,143,0,0,0,2,1
"9177","60QJ000467",128,7,115,0,1,1,4,0
"9178","60QJ000468",167,3,158,1,2,0,1,2
"9179","60QJ000469",130,8,113,1,0,0,1,7
"9180","60QJ000470",114,2,108,0,1,1,1,1
"9181","60QJ000471",54,1,49,0,0,1,1,2
"9182","60QJ000472",124,6,113,0,0,0,3,2
"9183","60QJ000473",136,2,131,0,1,0,0,2
"9184","60QJ000474",149,7,137,0,1,0,0,4
"9185","60QJ000475",117,0,116,0,0,1,0,0
"9186","60QJ000476",105,3,99,0,0,0,3,0
"9187","60QJ000477",93,1,88,1,0,0,0,3
"9188","60QJ000478",119,6,112,0,0,0,0,1
"9189","60QJ000479",139,3,133,0,1,0,1,1
"9190","60QJ000480",111,1,108,0,1,0,0,1
"9191","60QJ000481",121,1,117,2,0,0,0,1
"9192","60QJ000482",140,0,139,0,0,0,0,1
"9193","60QJ000483",109,1,108,0,0,0,0,0
"9194","60QJ000484",141,6,131,0,0,1,0,3
"9195","60QJ000485",127,3,122,1,0,0,0,1
"9196","60QJ000486",109,6,99,1,1,0,0,2
"9197","60QJ000487",128,2,123,0,0,1,0,2
"9198","60QJ000488",125,1,123,0,0,0,1,0
"9199","60QJ000489",115,4,110,0,0,0,0,1
"9200","60QJ000490",98,2,93,0,0,0,2,1
"9201","60QJ000491",128,3,122,1,0,1,0,1
"9202","60QJ000492",120,7,109,1,0,1,1,1
"9203","60QJ000493",87,5,78,0,0,1,0,3
"9204","60QJ000494",193,6,185,0,0,0,1,1
"9205","60QJ000495",182,9,162,0,0,0,0,11
"9206","60QJ000496",168,8,152,1,0,2,0,5
"9207","60QJ000497",86,3,76,1,0,2,1,3
"9208","60QJ000498",135,3,129,0,2,0,0,1
"9209","60QJ000499",114,9,103,0,0,0,0,2
"9210","60QJ000500",135,6,126,0,1,1,0,1
"9211","60QJ000501",157,7,146,1,0,0,2,1
"9212","60QJ000502",109,5,102,0,0,1,1,0
"9213","60QJ000503",129,4,125,0,0,0,0,0
"9214","60QJ000504",174,2,171,0,0,0,0,1
"9215","60QJ000505",120,4,115,1,0,0,0,0
"9216","60QJ000506",137,7,129,0,1,0,0,0
"9217","60QJ000507",107,8,96,1,0,0,0,2
"9218","60QJ000508",219,4,208,0,2,0,1,4
"9219","60QJ000509",133,1,130,1,0,0,0,1
"9220","60QJ000510",124,2,119,0,0,0,1,2
"9221","60QJ000511",150,4,141,0,2,0,2,1
"9222","60QJ000512",133,5,120,0,0,0,2,6
"9223","60QJ000513",196,7,184,0,0,1,2,2
"9224","60QJ000514",130,7,123,0,0,0,0,0
"9225","60QJ000515",122,5,117,0,0,0,0,0
"9226","60QJ000516",114,1,112,0,0,0,1,0
"9227","60QJ000517",183,12,170,1,0,0,0,0
"9228","60QJ000518",109,1,107,0,0,1,0,0
"9229","60QJ000519",142,10,131,0,0,0,0,1
"9230","60QJ000520",147,7,139,0,0,0,0,1
"9231","60QJ000521",161,12,142,0,0,1,2,4
"9232","60QJ000522",172,9,155,1,4,0,2,1
"9233","60QJ000523",108,7,95,0,0,1,2,3
"9234","60QJ000524",222,9,209,0,1,0,1,2
"9235","60QJ000525",228,8,216,0,0,0,3,1
"9236","60QJ000526",116,2,114,0,0,0,0,0
"9237","60QJ000527",116,3,113,0,0,0,0,0
"9238","60QJ000528",109,2,105,0,0,1,1,0
"9239","60QJ000529",123,4,115,0,1,0,1,2
"9240","60QJ000530",80,3,76,0,1,0,0,0
"9241","60QJ000531",75,3,71,0,0,0,0,1
"9242","60QJ000532",107,5,95,0,0,0,2,5
"9243","60QJ000533",136,5,120,0,2,1,0,8
"9244","60QJ000534",134,5,122,0,0,1,0,6
"9245","60QJ000535",56,3,52,0,0,0,0,1
"9246","60QJ000536",119,1,113,0,1,1,2,1
"9247","60QJ000537",134,7,121,0,0,0,3,3
"9248","60QJ000538",109,8,89,0,3,1,3,5
"9249","60QJ000539",116,15,77,0,3,5,2,14
"9250","60QJ000540",89,4,81,0,0,1,2,1
"9251","60QJ000541",166,9,148,0,0,1,2,6
"9252","60QJ000542",83,4,62,0,0,0,2,15
"9253","60QJ000543",98,4,90,0,0,0,0,4
"9254","60QJ000544",91,0,82,0,1,0,1,7
"9255","60QJ000545",71,4,60,0,0,0,1,6
"9256","60QJ000546",90,2,87,0,0,0,0,1
"9257","60QJ000547",121,5,107,0,2,0,2,5
"9258","60QJ000548",105,3,91,0,1,0,3,7
"9259","60QJ000549",105,6,91,1,0,0,2,5
"9260","60QJ000550",81,5,71,0,2,0,1,2
"9261","60QJ000551",114,9,96,1,1,0,2,5
"9262","60QJ000552",65,9,55,0,0,0,1,0
"9263","60QJ000553",106,8,95,0,1,0,0,2
"9264","60QJ000554",92,8,76,2,0,0,3,3
"9265","60QJ000555",117,13,93,1,1,0,4,5
"9266","60QJ000556",79,6,68,0,1,1,1,2
"9267","60QJ000557",120,13,103,1,1,0,0,2
"9268","60QJ000558",95,4,83,0,2,0,2,4
"9269","60QJ000559",83,3,78,0,0,0,1,1
"9270","60QJ000560",118,4,106,0,4,3,0,1
"9271","60QJ000561",80,4,69,0,4,0,0,3
"9272","60QJ000562",131,11,116,0,1,0,0,3
"9273","60QJ000563",77,2,73,0,1,1,0,0
"9274","60QJ000564",164,7,149,1,1,0,1,5
"9275","60QJ000565",85,7,76,0,1,0,0,1
"9276","60QJ000566",109,5,95,0,2,1,2,4
"9277","60QJ000567",59,8,43,0,1,1,3,3
"9278","60QJ000568",125,6,114,0,0,0,0,5
"9279","60QJ000569",101,2,97,0,0,0,0,2
"9280","60QJ000570",148,8,130,2,1,4,1,2
"9281","60QJ000571",100,2,97,0,0,0,1,0
"9282","60QJ000572",78,1,73,0,0,0,1,3
"9283","60QJ000573",98,2,94,0,0,0,0,2
"9284","60QJ000574",124,10,102,0,0,0,0,12
"9285","60QJ000575",84,4,75,1,0,0,0,4
"9286","60QJ000576",101,7,89,0,0,1,0,4
"9287","60QJ000577",111,4,103,0,1,0,2,1
"9288","60QJ000578",114,5,104,0,2,0,1,2
"9289","60QJ000579",180,11,158,0,1,0,2,8
"9290","60QJ000580",102,6,94,0,0,0,2,0
"9291","60QJ000581",179,10,146,0,0,0,2,21
"9292","60QJ000582",170,12,138,0,3,1,0,16
"9293","60QJ000583",97,6,83,0,0,0,1,7
"9294","60QJ000584",199,12,164,0,0,1,2,20
"9295","60QJ000585",124,5,112,0,0,0,1,6
"9296","60QJ000586",130,6,107,1,1,0,1,14
"9297","60QJ000587",135,7,114,0,1,1,2,10
"9298","60QJ000588",131,4,113,1,0,0,1,12
"9299","60QJ000589",134,6,122,0,0,1,2,3
"9300","60QJ000590",149,18,121,0,1,0,7,2
"9301","60QJ000591",100,3,94,0,0,0,1,2
"9302","60QJ000592",122,5,112,0,1,0,1,3
"9303","60QJ000593",133,7,118,0,1,1,0,6
"9304","60QJ000594",142,3,128,0,0,1,1,9
"9305","60QJ000595",122,7,113,0,0,0,0,2
"9306","60QJ000596",132,4,120,0,3,0,0,5
"9307","60QJ000597",116,4,112,0,0,0,0,0
"9308","60QJ000598",79,7,70,0,0,0,0,2
"9309","60QJ000599",86,4,81,0,0,0,0,1
"9310","60QJ000600",84,4,78,0,0,0,0,2
"9311","60QJ000601",119,2,113,0,0,0,1,3
"9312","60QJ000602",127,2,124,0,0,0,1,0
"9313","60QJ000603",79,2,75,0,0,1,0,1
"9314","60QJ000604",80,3,76,0,0,1,0,0
"9315","60QJ000605",55,0,53,0,0,0,0,2
"9316","60QJ000606",103,3,99,0,0,0,0,1
"9317","60QJ000607",72,2,63,0,1,0,2,4
"9318","60QJ000608",106,4,101,0,0,0,1,0
"9319","60QJ000609",101,1,96,1,1,0,1,1
"9320","60QJ000610",117,8,107,0,1,0,1,0
"9321","60QJ000611",84,7,75,0,0,0,1,1
"9322","60QJ000612",81,2,78,0,0,0,0,1
"9323","60QJ000613",74,5,67,0,1,0,0,1
"9324","60QJ000614",101,5,91,2,0,1,0,2
"9325","60QJ000615",148,9,132,0,0,1,2,4
"9326","60QJ000616",71,5,62,0,0,0,0,4
"9327","60QJ000617",147,2,137,2,0,0,0,6
"9328","60QJ000618",133,2,127,0,0,0,1,3
"9329","60QJ000619",75,0,75,0,0,0,0,0
"9330","60QJ000620",154,9,139,0,0,0,0,6
"9331","60QJ000621",132,8,123,0,0,0,1,0
"9332","60QJ000622",109,4,102,0,0,0,0,3
"9333","60QJ000623",82,3,76,0,0,0,2,1
"9334","60QJ000624",102,4,95,1,0,0,0,2
"9335","60QJ000625",83,4,75,0,1,2,1,0
"9336","60QJ000626",83,1,82,0,0,0,0,0
"9337","60QJ000627",148,2,141,0,0,0,1,4
"9338","60QJ000628",109,4,103,0,1,0,1,0
"9339","60QJ000629",84,2,78,0,0,1,0,3
"9340","60QJ000630",112,2,108,0,0,0,1,1
"9341","60QJ000631",78,2,75,0,0,0,0,1
"9342","60QJ000632",136,4,124,0,0,0,3,5
"9343","60QJ000633",82,0,80,0,0,0,2,0
"9344","60QJ000634",106,5,98,1,0,0,1,1
"9345","60QJ000635",157,5,150,0,0,0,0,2
"9346","60QJ000636",90,2,85,1,0,0,1,1
"9347","60QJ000637",66,2,61,0,0,2,1,0
"9348","60QJ000638",74,2,69,0,0,0,1,2
"9349","60QJ000639",57,0,57,0,0,0,0,0
"9350","60QJ000640",88,1,86,0,0,0,0,1
"9351","60QJ000641",56,5,51,0,0,0,0,0
"9352","60QJ000642",154,2,150,0,1,0,1,0
"9353","60QJ000643",107,5,96,1,0,0,0,5
"9354","60QJ000644",111,3,105,0,0,0,1,2
"9355","60QJ000645",132,10,118,0,0,0,0,4
"9356","60QJ000646",112,2,109,0,0,0,0,1
"9357","60QJ000647",99,7,90,0,0,1,1,0
"9358","60QJ000648",225,10,202,0,1,0,7,5
"9359","60QJ000649",185,6,175,0,0,1,1,2
"9360","60QJ000650",127,7,116,0,0,0,1,3
"9361","60QJ000651",167,7,151,1,0,0,4,4
"9362","60QJ000652",92,2,88,0,1,0,1,0
"9363","60QJ000653",200,5,178,1,5,0,1,10
"9364","60QJ000654",158,5,151,1,0,0,0,1
"9365","60QJ000655",146,7,134,1,0,0,0,4
"9366","60QJ000656",117,6,107,0,0,0,1,3
"9367","60QJ000657",94,2,89,0,0,0,1,2
"9368","60QJ000658",89,2,84,1,0,2,0,0
"9369","60QJ000659",81,6,74,0,1,0,0,0
"9370","60QJ000660",105,7,95,0,0,0,3,0
"9371","60QJ000661",105,5,99,0,0,0,1,0
"9372","60QJ000662",147,5,139,1,0,0,0,2
"9373","60QJ000663",107,7,98,0,0,0,0,2
"9374","60QJ000664",71,3,67,0,0,0,1,0
"9375","60QJ000665",128,6,118,0,0,0,3,1
"9376","60QJ000666",161,6,150,0,0,0,4,1
"9377","60QJ000667",108,5,103,0,0,0,0,0
"9378","60QJ000668",152,6,143,0,0,1,1,1
"9379","60QJ000669",102,2,99,0,0,0,0,1
"9380","60QJ000670",199,5,191,0,0,0,1,2
"9381","60QJ000671",114,8,101,1,0,0,2,2
"9382","60QJ000672",114,3,108,0,0,0,1,2
"9383","60QJ000673",178,4,169,1,0,0,3,1
"9384","60QJ000674",146,4,139,0,1,0,1,1
"9385","60QJ000675",96,6,89,0,0,0,0,1
"9386","60QJ000676",90,3,82,0,1,0,1,3
"9387","60QJ000677",130,4,125,0,0,0,1,0
"9388","60QJ000678",162,2,156,0,0,0,2,2
"9389","60QJ000679",150,2,144,0,1,0,0,3
"9390","60QJ000680",126,9,114,0,2,0,0,1
"9391","60QJ000681",86,5,77,0,0,1,0,3
"9392","60QJ000682",77,3,73,0,0,1,0,0
"9393","60QJ000683",173,8,159,0,0,0,4,2
"9394","60QJ000684",93,3,89,0,0,0,1,0
"9395","60QJ000685",121,7,112,1,0,0,1,0
"9396","60QJ000686",172,4,165,0,1,0,2,0
"9397","60QJ000687",78,2,73,1,0,0,2,0
"9398","60QJ000688",58,7,49,0,0,0,0,2
"9399","60QJ000689",189,10,178,0,0,0,0,1
"9400","60QJ000690",162,5,153,1,0,0,0,3
"9401","60QJ000691",128,3,122,0,1,0,0,2
"9402","60QJ000692",141,7,128,1,1,0,2,2
"9403","60QJ000693",73,4,66,1,1,0,0,1
"9404","60QJ000694",100,2,86,1,1,0,8,2
"9405","60QJ000695",112,1,110,0,0,0,0,1
"9406","60QJ000696",92,5,85,0,0,0,2,0
"9407","60QJ000697",183,5,172,0,0,0,4,2
"9408","60QJ000698",112,4,105,0,1,0,1,1
"9409","60QJ000699",152,5,144,0,0,0,2,1
"9410","60QJ000700",162,8,150,1,0,0,1,2
"9411","60QJ000701",166,6,156,0,1,0,1,2
"9412","60QJ000702",118,4,110,0,1,0,3,0
"9413","60QJ000703",103,2,100,1,0,0,0,0
"9414","60QJ000704",110,2,104,0,0,1,0,3
"9415","60QJ000705",124,4,115,1,0,1,2,1
"9416","60QJ000706",59,2,56,0,0,0,1,0
"9417","60QJ000707",91,3,83,1,0,0,0,4
"9418","60QJ000708",122,3,111,0,1,0,5,2
"9419","60QJ000709",117,7,103,4,1,0,0,2
"9420","60QJ000710",99,4,92,1,0,0,1,1
"9421","60QJ000711",124,7,112,0,1,1,1,2
"9422","60QJ000712",84,6,75,1,2,0,0,0
"9423","60QJ000713",158,4,149,0,0,2,0,3
"9424","60QJ000714",80,1,77,0,0,0,1,1
"9425","60QJ000715",71,3,67,0,0,0,1,0
"9426","60QJ000716",93,1,87,0,0,0,1,4
"9427","60QJ000717",70,4,64,0,0,0,1,1
"9428","60QJ000718",95,3,86,3,1,0,1,1
"9429","60QJ000719",80,3,76,1,0,0,0,0
"9430","60QJ000720",139,9,129,0,0,0,0,1
"9431","60QJ000721",82,4,77,0,0,0,1,0
"9432","60QJ000722",73,0,70,0,0,0,0,3
"9433","60QJ000723",69,3,62,0,0,0,1,3
"9434","60QJ000724",150,2,145,0,0,0,2,1
"9435","60QJ000725",84,5,77,0,0,1,1,0
"9436","60QJ000726",121,5,115,0,0,0,0,1
"9437","60QJ000727",94,4,87,0,0,0,2,1
"9438","60QJ000728",102,4,95,0,0,0,1,2
"9439","60QJ000729",63,2,56,0,0,0,1,4
"9440","60QJ000730",126,7,115,0,1,0,2,1
"9441","60QJ000731",106,4,102,0,0,0,0,0
"9442","60QJ000732",156,2,151,0,0,1,0,2
"9443","60QJ000733",135,7,122,1,0,0,1,4
"9444","60QJ000734",92,3,87,0,1,0,1,0
"9445","60QJ000735",105,2,100,1,0,0,2,0
"9446","60QJ000736",117,1,111,0,0,1,0,4
"9447","60QJ000737",170,3,163,0,0,1,2,1
"9448","60QJ000738",122,3,116,0,0,0,2,1
"9449","60QJ000739",101,2,98,0,0,0,1,0
"9450","60QJ000740",120,6,112,0,1,0,0,1
"9451","60QJ000741",131,2,128,0,0,0,0,1
"9452","60QJ000742",141,3,134,1,0,0,2,1
"9453","60QJ000743",158,4,151,0,0,1,1,1
"9454","60QJ000744",70,2,68,0,0,0,0,0
"9455","60QJ000745",57,1,56,0,0,0,0,0
"9456","60QJ000746",120,2,114,0,1,0,2,1
"9457","60QJ000747",179,7,166,0,1,1,0,4
"9458","60QJ000748",100,5,94,0,1,0,0,0
"9459","60QJ000749",110,4,102,0,0,3,1,0
"9460","60QJ000750",174,4,168,0,0,0,0,2
"9461","60QJ000751",154,2,150,0,0,0,0,2
"9462","60QJ000752",110,2,108,0,0,0,0,0
"9463","60QJ000753",107,3,101,0,1,0,2,0
"9464","60QJ000754",91,4,84,0,1,0,1,1
"9465","60QJ000755",163,5,155,0,0,0,1,2
"9466","60QJ000756",87,2,83,0,0,1,0,1
"9467","60QJ000757",105,9,95,0,0,0,0,1
"9468","60QJ000758",130,5,122,1,1,1,0,0
"9469","60QJ000759",91,1,84,1,1,0,2,2
"9470","60QJ000760",183,4,173,0,0,0,0,6
"9471","60QJ000761",137,9,124,1,0,1,0,2
"9472","60QJ000762",181,6,175,0,0,0,0,0
"9473","60QJ000763",166,3,160,1,0,0,0,2
"9474","60QJ000764",186,6,179,0,0,0,0,1
"9475","60QJ000765",198,4,191,0,0,0,0,3
"9476","60QJ000766",89,2,84,0,0,1,2,0
"9477","60QJ000767",149,4,143,1,1,0,0,0
"9478","60QJ000768",100,8,89,0,0,0,0,3
"9479","60QJ000769",129,3,125,0,0,1,0,0
"9480","60QJ000770",118,5,108,0,3,0,0,2
"9481","60QJ000771",118,4,113,0,0,0,0,1
"9482","60QJ000772",127,2,123,0,1,0,0,1
"9483","60QJ000773",112,3,109,0,0,0,0,0
"9484","60QJ000774",96,3,93,0,0,0,0,0
